price,date,hour
362.35,26-09-2018,12
330.8,26-09-2018,13
318.8,26-09-2018,14
351.18,26-09-2018,15
374.87,26-09-2018,16
387.59,26-09-2018,17
393.07,26-09-2018,18
398.45,26-09-2018,19
392.04,26-09-2018,20
364.11,26-09-2018,21
310.32,26-09-2018,22
223.53,26-09-2018,23
193.76,27-09-2018,00
150.38,27-09-2018,01
186.59,27-09-2018,02
233.92,27-09-2018,03
181.2,27-09-2018,04
305.42,27-09-2018,05
408.16,27-09-2018,06
455.69,27-09-2018,07
455.69,27-09-2018,08
439.3,27-09-2018,09
433.07,27-09-2018,10
441.68,27-09-2018,11
429.75,27-09-2018,12
412.21,27-09-2018,13
406.09,27-09-2018,14
409.62,27-09-2018,15
410.24,27-09-2018,16
408.58,27-09-2018,17
433.07,27-09-2018,18
455.69,27-09-2018,19
443.76,27-09-2018,20
415.12,27-09-2018,21
373.6,27-09-2018,22
315.59,27-09-2018,23
338.88,28-09-2018,00
309.21,28-09-2018,01
269.51,28-09-2018,02
295.04,28-09-2018,03
298.46,28-09-2018,04
368.55,28-09-2018,05
415.58,28-09-2018,06
459.42,28-09-2018,07
470.17,28-09-2018,08
465.83,28-09-2018,09
464.28,28-09-2018,10
455.9,28-09-2018,11
434.92,28-09-2018,12
428.09,28-09-2018,13
412.17,28-09-2018,14
403.07,28-09-2018,15
397.91,28-09-2018,16
416.41,28-09-2018,17
456.21,28-09-2018,18
461.59,28-09-2018,19
461.48,28-09-2018,20
454.35,28-09-2018,21
452.49,28-09-2018,22
444.32,28-09-2018,23
441.87,29-09-2018,00
437.23,29-09-2018,01
437.44,29-09-2018,02
437.23,29-09-2018,03
437.64,29-09-2018,04
433.22,29-09-2018,05
426.11,29-09-2018,06
423.54,29-09-2018,07
430.44,29-09-2018,08
437.54,29-09-2018,09
437.85,29-09-2018,10
417.56,29-09-2018,11
377.2,29-09-2018,12
338.17,29-09-2018,13
280.71,29-09-2018,14
343.52,29-09-2018,15
367.52,29-09-2018,16
406.24,29-09-2018,17
420.76,29-09-2018,18
422.82,29-09-2018,19
412.62,29-09-2018,20
385.23,29-09-2018,21
299.66,29-09-2018,22
205.13,29-09-2018,23
267.15,30-09-2018,00
212.87,30-09-2018,01
197.81,30-09-2018,02
224.01,30-09-2018,03
257.86,30-09-2018,04
273.75,30-09-2018,05
314.92,30-09-2018,06
333.39,30-09-2018,07
367.85,30-09-2018,08
388.29,30-09-2018,09
330.81,30-09-2018,10
321.32,30-09-2018,11
318.94,30-09-2018,12
309.97,30-09-2018,13
317.6,30-09-2018,14
358.57,30-09-2018,15
403.66,30-09-2018,16
443.7,30-09-2018,17
466.29,30-09-2018,18
482.8,30-09-2018,19
468.15,30-09-2018,20
451.95,30-09-2018,21
438.74,30-09-2018,22
424.5,30-09-2018,23
436.68,01-10-2018,00
436.99,01-10-2018,01
437.5,01-10-2018,02
439.67,01-10-2018,03
443.49,01-10-2018,04
474.14,01-10-2018,05
696.19,01-10-2018,06
778.74,01-10-2018,07
855.71,01-10-2018,08
820.94,01-10-2018,09
760.47,01-10-2018,10
739.11,01-10-2018,11
651.61,01-10-2018,12
621.59,01-10-2018,13
579.69,01-10-2018,14
546.88,01-10-2018,15
550.7,01-10-2018,16
623.44,01-10-2018,17
721.57,01-10-2018,18
773.89,01-10-2018,19
679.27,01-10-2018,20
555.75,01-10-2018,21
467.94,01-10-2018,22
438.54,01-10-2018,23
466.28,02-10-2018,00
455.94,02-10-2018,01
455.52,02-10-2018,02
452.52,02-10-2018,03
457.9,02-10-2018,04
497.6,02-10-2018,05
596.54,02-10-2018,06
705.2,02-10-2018,07
727.43,02-10-2018,08
563.77,02-10-2018,09
501.32,02-10-2018,10
486.64,02-10-2018,11
478.99,02-10-2018,12
484.37,02-10-2018,13
482.71,02-10-2018,14
478.37,02-10-2018,15
479.72,02-10-2018,16
478.16,02-10-2018,17
501.63,02-10-2018,18
506.91,02-10-2018,19
478.27,02-10-2018,20
463.69,02-10-2018,21
441.36,02-10-2018,22
440.43,02-10-2018,23
422.44,03-10-2018,00
395.24,03-10-2018,01
378.11,03-10-2018,02
406.34,03-10-2018,03
411.64,03-10-2018,04
429.18,03-10-2018,05
469.98,03-10-2018,06
493.34,03-10-2018,07
502.38,03-10-2018,08
503.1,03-10-2018,09
495.63,03-10-2018,10
487.11,03-10-2018,11
485.35,03-10-2018,12
482.96,03-10-2018,13
482.75,03-10-2018,14
481.72,03-10-2018,15
480.05,03-10-2018,16
485.35,03-10-2018,17
561.24,03-10-2018,18
602.14,03-10-2018,19
662.57,03-10-2018,20
573.28,03-10-2018,21
478.6,03-10-2018,22
458.46,03-10-2018,23
480.56,04-10-2018,00
467.47,04-10-2018,01
462.48,04-10-2018,02
475.26,04-10-2018,03
478.07,04-10-2018,04
515.99,04-10-2018,05
641.2,04-10-2018,06
766.82,04-10-2018,07
841.63,04-10-2018,08
847.66,04-10-2018,09
820.43,04-10-2018,10
782.82,04-10-2018,11
655.12,04-10-2018,12
566.18,04-10-2018,13
565.24,04-10-2018,14
598.6,04-10-2018,15
695.75,04-10-2018,16
802.46,04-10-2018,17
833.84,04-10-2018,18
915.2,04-10-2018,19
818.15,04-10-2018,20
732.43,04-10-2018,21
504.87,04-10-2018,22
453.75,04-10-2018,23
470.07,05-10-2018,00
441.09,05-10-2018,01
422.09,05-10-2018,02
426.45,05-10-2018,03
440.89,05-10-2018,04
478.48,05-10-2018,05
635.0,05-10-2018,06
732.63,05-10-2018,07
808.34,05-10-2018,08
755.17,05-10-2018,09
561.78,05-10-2018,10
521.48,05-10-2018,11
492.71,05-10-2018,12
518.47,05-10-2018,13
501.02,05-10-2018,14
503.72,05-10-2018,15
557.31,05-10-2018,16
760.15,05-10-2018,17
797.44,05-10-2018,18
840.95,05-10-2018,19
805.54,05-10-2018,20
659.72,05-10-2018,21
482.74,05-10-2018,22
461.24,05-10-2018,23
468.81,06-10-2018,00
453.98,06-10-2018,01
453.14,06-10-2018,02
452.73,06-10-2018,03
457.95,06-10-2018,04
462.23,06-10-2018,05
463.69,06-10-2018,06
551.94,06-10-2018,07
629.01,06-10-2018,08
720.81,06-10-2018,09
660.34,06-10-2018,10
601.96,06-10-2018,11
591.21,06-10-2018,12
524.99,06-10-2018,13
511.73,06-10-2018,14
503.17,06-10-2018,15
558.73,06-10-2018,16
610.84,06-10-2018,17
734.49,06-10-2018,18
838.61,06-10-2018,19
719.66,06-10-2018,20
596.43,06-10-2018,21
492.2,06-10-2018,22
473.51,06-10-2018,23
490.32,07-10-2018,00
475.18,07-10-2018,01
466.3,07-10-2018,02
449.28,07-10-2018,03
443.85,07-10-2018,04
457.43,07-10-2018,05
465.78,07-10-2018,06
486.25,07-10-2018,07
516.85,07-10-2018,08
542.54,07-10-2018,09
561.55,07-10-2018,10
560.92,07-10-2018,11
551.1,07-10-2018,12
531.57,07-10-2018,13
521.24,07-10-2018,14
512.25,07-10-2018,15
524.37,07-10-2018,16
565.41,07-10-2018,17
713.5,07-10-2018,18
825.04,07-10-2018,19
785.56,07-10-2018,20
658.88,07-10-2018,21
625.67,07-10-2018,22
537.53,07-10-2018,23
481.97,08-10-2018,00
461.18,08-10-2018,01
448.44,08-10-2018,02
436.75,08-10-2018,03
436.43,08-10-2018,04
461.6,08-10-2018,05
639.98,08-10-2018,06
815.22,08-10-2018,07
830.26,08-10-2018,08
831.51,08-10-2018,09
681.86,08-10-2018,10
530.63,08-10-2018,11
525.62,08-10-2018,12
509.23,08-10-2018,13
509.85,08-10-2018,14
538.26,08-10-2018,15
627.13,08-10-2018,16
763.42,08-10-2018,17
864.62,08-10-2018,18
1039.75,08-10-2018,19
852.71,08-10-2018,20
699.92,08-10-2018,21
481.97,08-10-2018,22
459.31,08-10-2018,23
431.94,09-10-2018,00
404.03,09-10-2018,01
387.09,09-10-2018,02
402.98,09-10-2018,03
405.49,09-10-2018,04
469.68,09-10-2018,05
645.09,09-10-2018,06
776.7,09-10-2018,07
846.42,09-10-2018,08
863.25,09-10-2018,09
817.36,09-10-2018,10
660.03,09-10-2018,11
554.04,09-10-2018,12
544.31,09-10-2018,13
567.63,09-10-2018,14
636.72,09-10-2018,15
703.63,09-10-2018,16
817.05,09-10-2018,17
918.24,09-10-2018,18
1125.11,09-10-2018,19
906.95,09-10-2018,20
669.02,09-10-2018,21
620.31,09-10-2018,22
432.25,09-10-2018,23
441.58,10-10-2018,00
432.39,10-10-2018,01
431.87,10-10-2018,02
442.1,10-10-2018,03
442.31,10-10-2018,04
565.24,10-10-2018,05
735.59,10-10-2018,06
919.09,10-10-2018,07
973.61,10-10-2018,08
906.97,10-10-2018,09
844.0,10-10-2018,10
769.63,10-10-2018,11
591.46,10-10-2018,12
560.12,10-10-2018,13
542.99,10-10-2018,14
560.64,10-10-2018,15
600.23,10-10-2018,16
723.78,10-10-2018,17
738.2,10-10-2018,18
761.17,10-10-2018,19
560.96,10-10-2018,20
534.53,10-10-2018,21
488.16,10-10-2018,22
439.7,10-10-2018,23
366.19,11-10-2018,00
331.67,11-10-2018,01
313.47,11-10-2018,02
323.3,11-10-2018,03
365.87,11-10-2018,04
461.05,11-10-2018,05
522.77,11-10-2018,06
744.82,11-10-2018,07
748.06,11-10-2018,08
624.54,11-10-2018,09
515.65,11-10-2018,10
508.44,11-10-2018,11
497.77,11-10-2018,12
499.86,11-10-2018,13
505.82,11-10-2018,14
611.99,11-10-2018,15
664.18,11-10-2018,16
743.67,11-10-2018,17
803.71,11-10-2018,18
804.54,11-10-2018,19
733.73,11-10-2018,20
596.51,11-10-2018,21
466.49,11-10-2018,22
440.55,11-10-2018,23
425.72,12-10-2018,00
416.89,12-10-2018,01
408.89,12-10-2018,02
417.51,12-10-2018,03
419.59,12-10-2018,04
466.02,12-10-2018,05
588.5,12-10-2018,06
715.24,12-10-2018,07
742.46,12-10-2018,08
724.18,12-10-2018,09
722.2,12-10-2018,10
643.56,12-10-2018,11
511.63,12-10-2018,12
506.43,12-10-2018,13
496.98,12-10-2018,14
553.91,12-10-2018,15
591.62,12-10-2018,16
699.35,12-10-2018,17
726.56,12-10-2018,18
801.78,12-10-2018,19
675.25,12-10-2018,20
556.61,12-10-2018,21
506.95,12-10-2018,22
416.26,12-10-2018,23
365.52,13-10-2018,00
310.82,13-10-2018,01
272.79,13-10-2018,02
263.36,13-10-2018,03
279.42,13-10-2018,04
325.32,13-10-2018,05
358.06,13-10-2018,06
378.78,13-10-2018,07
408.72,13-10-2018,08
417.74,13-10-2018,09
419.81,13-10-2018,10
418.46,13-10-2018,11
387.48,13-10-2018,12
353.29,13-10-2018,13
331.02,13-10-2018,14
378.37,13-10-2018,15
399.29,13-10-2018,16
412.87,13-10-2018,17
427.79,13-10-2018,18
418.05,13-10-2018,19
400.74,13-10-2018,20
326.56,13-10-2018,21
256.11,13-10-2018,22
144.94,13-10-2018,23
48.71,14-10-2018,00
44.35,14-10-2018,01
35.0,14-10-2018,02
33.55,14-10-2018,03
38.43,14-10-2018,04
43.42,14-10-2018,05
42.17,14-10-2018,06
52.56,14-10-2018,07
243.25,14-10-2018,08
277.43,14-10-2018,09
279.82,14-10-2018,10
267.56,14-10-2018,11
215.31,14-10-2018,12
215.52,14-10-2018,13
144.58,14-10-2018,14
202.95,14-10-2018,15
215.42,14-10-2018,16
375.48,14-10-2018,17
400.2,14-10-2018,18
397.5,14-10-2018,19
338.6,14-10-2018,20
305.47,14-10-2018,21
246.68,14-10-2018,22
46.22,14-10-2018,23
19.94,15-10-2018,00
25.03,15-10-2018,01
42.59,15-10-2018,02
76.13,15-10-2018,03
128.07,15-10-2018,04
425.33,15-10-2018,05
608.45,15-10-2018,06
755.83,15-10-2018,07
801.33,15-10-2018,08
776.09,15-10-2018,09
648.02,15-10-2018,10
562.85,15-10-2018,11
516.32,15-10-2018,12
530.24,15-10-2018,13
534.39,15-10-2018,14
573.96,15-10-2018,15
746.38,15-10-2018,16
813.89,15-10-2018,17
934.79,15-10-2018,18
954.84,15-10-2018,19
763.42,15-10-2018,20
612.71,15-10-2018,21
547.17,15-10-2018,22
466.98,15-10-2018,23
464.29,16-10-2018,00
451.09,16-10-2018,01
441.12,16-10-2018,02
458.88,16-10-2018,03
529.2,16-10-2018,04
578.12,16-10-2018,05
750.65,16-10-2018,06
789.91,16-10-2018,07
831.56,16-10-2018,08
871.96,16-10-2018,09
818.68,16-10-2018,10
788.66,16-10-2018,11
750.23,16-10-2018,12
738.18,16-10-2018,13
730.08,16-10-2018,14
724.16,16-10-2018,15
750.54,16-10-2018,16
790.22,16-10-2018,17
934.49,16-10-2018,18
1091.85,16-10-2018,19
861.27,16-10-2018,20
700.17,16-10-2018,21
608.14,16-10-2018,22
473.63,16-10-2018,23
454.84,17-10-2018,00
441.01,17-10-2018,01
416.76,17-10-2018,02
431.93,17-10-2018,03
504.67,17-10-2018,04
560.91,17-10-2018,05
714.96,17-10-2018,06
801.95,17-10-2018,07
928.55,17-10-2018,08
882.22,17-10-2018,09
810.51,17-10-2018,10
766.04,17-10-2018,11
631.69,17-10-2018,12
611.57,17-10-2018,13
634.38,17-10-2018,14
730.65,17-10-2018,15
769.03,17-10-2018,16
835.27,17-10-2018,17
928.04,17-10-2018,18
1162.47,17-10-2018,19
841.67,17-10-2018,20
620.14,17-10-2018,21
582.89,17-10-2018,22
552.86,17-10-2018,23
431.54,18-10-2018,00
424.34,18-10-2018,01
415.9,18-10-2018,02
435.55,18-10-2018,03
452.84,18-10-2018,04
525.38,18-10-2018,05
613.15,18-10-2018,06
782.93,18-10-2018,07
833.35,18-10-2018,08
813.08,18-10-2018,09
749.08,18-10-2018,10
648.55,18-10-2018,11
568.8,18-10-2018,12
566.33,18-10-2018,13
567.16,18-10-2018,14
568.8,18-10-2018,15
622.0,18-10-2018,16
719.96,18-10-2018,17
824.7,18-10-2018,18
862.88,18-10-2018,19
741.77,18-10-2018,20
603.27,18-10-2018,21
532.48,18-10-2018,22
433.09,18-10-2018,23
521.08,19-10-2018,00
493.42,19-10-2018,01
398.87,19-10-2018,02
490.01,19-10-2018,03
494.87,19-10-2018,04
547.51,19-10-2018,05
731.77,19-10-2018,06
815.69,19-10-2018,07
868.03,19-10-2018,08
869.99,19-10-2018,09
845.83,19-10-2018,10
776.16,19-10-2018,11
713.91,19-10-2018,12
659.61,19-10-2018,13
622.35,19-10-2018,14
628.85,19-10-2018,15
729.09,19-10-2018,16
805.99,19-10-2018,17
846.04,19-10-2018,18
866.58,19-10-2018,19
800.83,19-10-2018,20
694.71,19-10-2018,21
603.05,19-10-2018,22
452.65,19-10-2018,23
465.64,20-10-2018,00
450.22,20-10-2018,01
435.53,20-10-2018,02
423.42,20-10-2018,03
428.18,20-10-2018,04
451.05,20-10-2018,05
442.15,20-10-2018,06
528.55,20-10-2018,07
601.5,20-10-2018,08
673.21,20-10-2018,09
670.52,20-10-2018,10
621.57,20-10-2018,11
550.18,20-10-2018,12
513.65,20-10-2018,13
511.06,20-10-2018,14
522.24,20-10-2018,15
555.35,20-10-2018,16
613.19,20-10-2018,17
704.66,20-10-2018,18
699.8,20-10-2018,19
628.09,20-10-2018,20
548.11,20-10-2018,21
464.71,20-10-2018,22
411.42,20-10-2018,23
487.97,21-10-2018,00
434.51,21-10-2018,01
418.58,21-10-2018,02
407.73,21-10-2018,03
407.21,21-10-2018,04
413.62,21-10-2018,05
413.31,21-10-2018,06
454.78,21-10-2018,07
493.14,21-10-2018,08
541.01,21-10-2018,09
543.39,21-10-2018,10
535.12,21-10-2018,11
521.06,21-10-2018,12
474.53,21-10-2018,13
479.49,21-10-2018,14
408.76,21-10-2018,15
414.86,21-10-2018,16
525.92,21-10-2018,17
680.4,21-10-2018,18
672.75,21-10-2018,19
429.85,21-10-2018,20
417.76,21-10-2018,21
396.25,21-10-2018,22
362.74,21-10-2018,23
256.65,22-10-2018,00
217.05,22-10-2018,01
206.29,22-10-2018,02
218.29,22-10-2018,03
261.2,22-10-2018,04
404.73,22-10-2018,05
430.37,22-10-2018,06
583.93,22-10-2018,07
600.27,22-10-2018,08
580.1,22-10-2018,09
447.33,22-10-2018,10
439.47,22-10-2018,11
435.13,22-10-2018,12
431.1,22-10-2018,13
426.86,22-10-2018,14
429.85,22-10-2018,15
435.75,22-10-2018,16
600.06,22-10-2018,17
693.23,22-10-2018,18
673.06,22-10-2018,19
441.75,22-10-2018,20
430.16,22-10-2018,21
407.73,22-10-2018,22
362.02,22-10-2018,23
313.51,23-10-2018,00
179.47,23-10-2018,01
124.95,23-10-2018,02
133.83,23-10-2018,03
225.12,23-10-2018,04
360.6,23-10-2018,05
425.55,23-10-2018,06
449.61,23-10-2018,07
450.85,23-10-2018,08
445.07,23-10-2018,09
442.28,23-10-2018,10
433.61,23-10-2018,11
424.11,23-10-2018,12
417.08,23-10-2018,13
418.43,23-10-2018,14
413.16,23-10-2018,15
408.93,23-10-2018,16
417.91,23-10-2018,17
425.65,23-10-2018,18
422.66,23-10-2018,19
414.81,23-10-2018,20
398.19,23-10-2018,21
374.02,23-10-2018,22
310.62,23-10-2018,23
269.85,24-10-2018,00
308.12,24-10-2018,01
307.5,24-10-2018,02
295.61,24-10-2018,03
309.78,24-10-2018,04
397.39,24-10-2018,05
440.31,24-10-2018,06
519.64,24-10-2018,07
533.92,24-10-2018,08
536.71,24-10-2018,09
536.92,24-10-2018,10
523.16,24-10-2018,11
470.62,24-10-2018,12
535.05,24-10-2018,13
527.19,24-10-2018,14
517.47,24-10-2018,15
532.67,24-10-2018,16
603.11,24-10-2018,17
673.65,24-10-2018,18
656.9,24-10-2018,19
621.32,24-10-2018,20
517.88,24-10-2018,21
443.41,24-10-2018,22
426.04,24-10-2018,23
423.59,25-10-2018,00
398.85,25-10-2018,01
390.05,25-10-2018,02
393.57,25-10-2018,03
396.57,25-10-2018,04
423.8,25-10-2018,05
461.58,25-10-2018,06
484.25,25-10-2018,07
485.7,25-10-2018,08
484.36,25-10-2018,09
477.83,25-10-2018,10
471.93,25-10-2018,11
460.86,25-10-2018,12
454.65,25-10-2018,13
456.72,25-10-2018,14
464.38,25-10-2018,15
473.07,25-10-2018,16
570.69,25-10-2018,17
626.69,25-10-2018,18
624.31,25-10-2018,19
565.62,25-10-2018,20
477.63,25-10-2018,21
467.48,25-10-2018,22
457.65,25-10-2018,23
466.64,26-10-2018,00
463.84,26-10-2018,01
464.46,26-10-2018,02
467.99,26-10-2018,03
474.12,26-10-2018,04
505.8,26-10-2018,05
695.86,26-10-2018,06
786.12,26-10-2018,07
834.1,26-10-2018,08
799.72,26-10-2018,09
762.54,26-10-2018,10
703.65,26-10-2018,11
594.08,26-10-2018,12
524.08,26-10-2018,13
496.97,26-10-2018,14
504.76,26-10-2018,15
574.03,26-10-2018,16
682.88,26-10-2018,17
719.85,26-10-2018,18
685.27,26-10-2018,19
588.68,26-10-2018,20
506.32,26-10-2018,21
459.68,26-10-2018,22
441.61,26-10-2018,23
447.71,27-10-2018,00
429.08,27-10-2018,01
417.0,27-10-2018,02
407.84,27-10-2018,03
410.76,27-10-2018,04
420.96,27-10-2018,05
422.63,27-10-2018,06
451.04,27-10-2018,07
465.41,27-10-2018,08
474.57,27-10-2018,09
478.84,27-10-2018,10
479.77,27-10-2018,11
474.67,27-10-2018,12
473.32,27-10-2018,13
473.42,27-10-2018,14
470.93,27-10-2018,15
479.77,27-10-2018,16
586.37,27-10-2018,17
688.59,27-10-2018,18
688.69,27-10-2018,19
621.34,27-10-2018,20
480.5,27-10-2018,21
476.96,27-10-2018,22
460.41,27-10-2018,23
464.0,28-10-2018,00
454.1,28-10-2018,01
433.68,28-10-2018,02
433.36,28-10-2018,02
418.05,28-10-2018,03
416.9,28-10-2018,04
426.49,28-10-2018,05
437.11,28-10-2018,06
454.41,28-10-2018,07
469.1,28-10-2018,08
477.86,28-10-2018,09
489.74,28-10-2018,10
488.38,28-10-2018,11
481.92,28-10-2018,12
468.9,28-10-2018,13
463.79,28-10-2018,14
474.94,28-10-2018,15
491.82,28-10-2018,16
504.01,28-10-2018,17
499.53,28-10-2018,18
482.44,28-10-2018,19
468.9,28-10-2018,20
461.29,28-10-2018,21
443.68,28-10-2018,22
428.88,28-10-2018,23
422.32,29-10-2018,00
416.28,29-10-2018,01
412.84,29-10-2018,02
416.17,29-10-2018,03
423.05,29-10-2018,04
455.87,29-10-2018,05
522.04,29-10-2018,06
654.27,29-10-2018,07
636.24,29-10-2018,08
575.07,29-10-2018,09
593.31,29-10-2018,10
490.05,29-10-2018,11
484.84,29-10-2018,12
480.04,29-10-2018,13
478.48,29-10-2018,14
478.9,29-10-2018,15
531.21,29-10-2018,16
571.74,29-10-2018,17
495.05,29-10-2018,18
475.46,29-10-2018,19
467.96,29-10-2018,20
449.72,29-10-2018,21
427.95,29-10-2018,22
406.58,29-10-2018,23
408.1,30-10-2018,00
385.04,30-10-2018,01
384.62,30-10-2018,02
392.21,30-10-2018,03
411.01,30-10-2018,04
426.27,30-10-2018,05
446.63,30-10-2018,06
466.26,30-10-2018,07
465.43,30-10-2018,08
459.41,30-10-2018,09
458.16,30-10-2018,10
458.68,30-10-2018,11
456.29,30-10-2018,12
454.63,30-10-2018,13
456.08,30-10-2018,14
463.77,30-10-2018,15
471.56,30-10-2018,16
481.53,30-10-2018,17
479.04,30-10-2018,18
466.47,30-10-2018,19
457.23,30-10-2018,20
444.66,30-10-2018,21
418.9,30-10-2018,22
401.55,30-10-2018,23
388.12,31-10-2018,00
385.82,31-10-2018,01
365.2,31-10-2018,02
366.76,31-10-2018,03
400.51,31-10-2018,04
424.36,31-10-2018,05
453.32,31-10-2018,06
468.11,31-10-2018,07
466.86,31-10-2018,08
460.3,31-10-2018,09
456.55,31-10-2018,10
458.74,31-10-2018,11
459.68,31-10-2018,12
463.22,31-10-2018,13
546.03,31-10-2018,14
671.75,31-10-2018,15
767.06,31-10-2018,16
854.87,31-10-2018,17
771.02,31-10-2018,18
647.9,31-10-2018,19
509.15,31-10-2018,20
454.47,31-10-2018,21
440.2,31-10-2018,22
420.2,31-10-2018,23
427.06,01-11-2018,00
427.58,01-11-2018,01
422.27,01-11-2018,02
417.07,01-11-2018,03
416.86,01-11-2018,04
445.06,01-11-2018,05
458.06,01-11-2018,06
463.47,01-11-2018,07
471.59,01-11-2018,08
468.67,01-11-2018,09
472.0,01-11-2018,10
477.62,01-11-2018,11
488.23,01-11-2018,12
516.01,01-11-2018,13
498.84,01-11-2018,14
492.18,01-11-2018,15
511.54,01-11-2018,16
562.82,01-11-2018,17
562.51,01-11-2018,18
489.27,01-11-2018,19
477.93,01-11-2018,20
465.03,01-11-2018,21
455.67,01-11-2018,22
435.59,01-11-2018,23
435.03,02-11-2018,00
422.26,02-11-2018,01
420.4,02-11-2018,02
417.83,02-11-2018,03
424.11,02-11-2018,04
453.79,02-11-2018,05
467.7,02-11-2018,06
496.03,02-11-2018,07
534.47,02-11-2018,08
486.97,02-11-2018,09
471.72,02-11-2018,10
464.3,02-11-2018,11
466.36,02-11-2018,12
471.72,02-11-2018,13
465.23,02-11-2018,14
463.06,02-11-2018,15
472.03,02-11-2018,16
507.99,02-11-2018,17
487.38,02-11-2018,18
462.55,02-11-2018,19
455.44,02-11-2018,20
452.76,02-11-2018,21
447.71,02-11-2018,22
438.33,02-11-2018,23
441.77,03-11-2018,00
434.35,03-11-2018,01
429.71,03-11-2018,02
429.1,03-11-2018,03
431.98,03-11-2018,04
441.56,03-11-2018,05
443.94,03-11-2018,06
447.54,03-11-2018,07
453.93,03-11-2018,08
525.96,03-11-2018,09
525.86,03-11-2018,10
526.17,03-11-2018,11
506.49,03-11-2018,12
456.61,03-11-2018,13
459.91,03-11-2018,14
460.63,03-11-2018,15
608.71,03-11-2018,16
699.81,03-11-2018,17
626.02,03-11-2018,18
547.71,03-11-2018,19
459.39,03-11-2018,20
450.74,03-11-2018,21
436.21,03-11-2018,22
427.04,03-11-2018,23
438.41,04-11-2018,00
434.48,04-11-2018,01
432.83,04-11-2018,02
425.49,04-11-2018,03
423.94,04-11-2018,04
427.04,04-11-2018,05
433.34,04-11-2018,06
445.53,04-11-2018,07
454.83,04-11-2018,08
459.79,04-11-2018,09
461.75,04-11-2018,10
461.34,04-11-2018,11
459.99,04-11-2018,12
458.86,04-11-2018,13
458.24,04-11-2018,14
458.96,04-11-2018,15
464.23,04-11-2018,16
609.88,04-11-2018,17
466.4,04-11-2018,18
581.58,04-11-2018,19
484.37,04-11-2018,20
454.62,04-11-2018,21
450.8,04-11-2018,22
434.89,04-11-2018,23
418.78,05-11-2018,00
430.04,05-11-2018,01
431.28,05-11-2018,02
423.01,05-11-2018,03
419.19,05-11-2018,04
439.33,05-11-2018,05
469.81,05-11-2018,06
655.75,05-11-2018,07
704.82,05-11-2018,08
680.54,05-11-2018,09
688.49,05-11-2018,10
688.7,05-11-2018,11
663.7,05-11-2018,12
677.23,05-11-2018,13
687.67,05-11-2018,14
715.25,05-11-2018,15
703.68,05-11-2018,16
693.76,05-11-2018,17
612.88,05-11-2018,18
590.57,05-11-2018,19
484.58,05-11-2018,20
478.38,05-11-2018,21
462.37,05-11-2018,22
444.19,05-11-2018,23
443.74,06-11-2018,00
438.26,06-11-2018,01
436.61,06-11-2018,02
435.68,06-11-2018,03
439.61,06-11-2018,04
468.24,06-11-2018,05
576.18,06-11-2018,06
685.67,06-11-2018,07
707.38,06-11-2018,08
688.67,06-11-2018,09
653.0,06-11-2018,10
651.65,06-11-2018,11
627.88,06-11-2018,12
645.24,06-11-2018,13
652.79,06-11-2018,14
665.2,06-11-2018,15
691.56,06-11-2018,16
772.1,06-11-2018,17
754.11,06-11-2018,18
716.07,06-11-2018,19
598.0,06-11-2018,20
481.79,06-11-2018,21
471.24,06-11-2018,22
453.56,06-11-2018,23
449.46,07-11-2018,00
439.74,07-11-2018,01
430.22,07-11-2018,02
420.39,07-11-2018,03
432.08,07-11-2018,04
452.77,07-11-2018,05
512.77,07-11-2018,06
624.59,07-11-2018,07
647.97,07-11-2018,08
636.17,07-11-2018,09
621.49,07-11-2018,10
603.69,07-11-2018,11
603.59,07-11-2018,12
620.97,07-11-2018,13
635.45,07-11-2018,14
662.45,07-11-2018,15
700.31,07-11-2018,16
734.34,07-11-2018,17
709.72,07-11-2018,18
666.79,07-11-2018,19
628.31,07-11-2018,20
484.32,07-11-2018,21
463.32,07-11-2018,22
450.29,07-11-2018,23
451.58,08-11-2018,00
447.45,08-11-2018,01
442.9,08-11-2018,02
443.21,08-11-2018,03
449.2,08-11-2018,04
471.51,08-11-2018,05
552.88,08-11-2018,06
691.88,08-11-2018,07
712.01,08-11-2018,08
710.67,08-11-2018,09
699.21,08-11-2018,10
679.59,08-11-2018,11
670.91,08-11-2018,12
671.84,08-11-2018,13
696.94,08-11-2018,14
707.26,08-11-2018,15
750.01,08-11-2018,16
951.9,08-11-2018,17
930.0,08-11-2018,18
782.96,08-11-2018,19
696.11,08-11-2018,20
610.92,08-11-2018,21
464.9,08-11-2018,22
452.71,08-11-2018,23
459.33,09-11-2018,00
452.57,09-11-2018,01
447.65,09-11-2018,02
448.06,09-11-2018,03
451.95,09-11-2018,04
472.66,09-11-2018,05
612.0,09-11-2018,06
708.07,09-11-2018,07
743.96,09-11-2018,08
679.77,09-11-2018,09
677.42,09-11-2018,10
660.4,09-11-2018,11
637.94,09-11-2018,12
621.95,09-11-2018,13
628.82,09-11-2018,14
648.6,09-11-2018,15
674.44,09-11-2018,16
714.84,09-11-2018,17
682.13,09-11-2018,18
636.3,09-11-2018,19
551.92,09-11-2018,20
465.28,09-11-2018,21
453.8,09-11-2018,22
437.91,09-11-2018,23
439.25,10-11-2018,00
426.8,10-11-2018,01
416.62,10-11-2018,02
411.88,10-11-2018,03
411.88,10-11-2018,04
421.35,10-11-2018,05
427.42,10-11-2018,06
